,filename,cell_type,xmin,xmax,ymin,ymax
2696,189.jpg,RBC,445,538,299,409
2697,189.jpg,WBC,262,467,17,221
2698,189.jpg,Platelets,27,72,190,236
2699,189.jpg,Platelets,545,593,418,453
2700,190.jpg,RBC,156,261,369,461
2701,190.jpg,RBC,516,632,213,319
2702,190.jpg,RBC,534,640,323,433
2703,190.jpg,RBC,457,563,290,400
2704,190.jpg,RBC,362,484,336,444
2705,190.jpg,RBC,114,222,107,214
2706,190.jpg,RBC,97,208,215,340
2707,190.jpg,RBC,401,508,1,113
2708,190.jpg,RBC,136,238,1,71
2709,190.jpg,RBC,201,331,38,155
2710,190.jpg,WBC,272,473,137,354
2711,190.jpg,Platelets,181,219,287,332
2712,191.jpg,RBC,397,512,1,117
2713,191.jpg,RBC,136,251,270,386
2714,191.jpg,RBC,242,357,270,386
2715,191.jpg,RBC,335,469,335,452
2716,191.jpg,RBC,465,559,290,403
2717,191.jpg,RBC,38,150,78,175
2718,191.jpg,RBC,293,385,1,68
2719,191.jpg,RBC,397,512,120,236
2720,191.jpg,RBC,1,73,161,275
2721,191.jpg,Platelets,43,111,411,472
2722,191.jpg,Platelets,200,239,408,449
2723,191.jpg,Platelets,79,125,174,228
2724,191.jpg,Platelets,609,640,121,169
2725,191.jpg,WBC,140,340,27,230
2726,192.jpg,RBC,115,226,345,427
2727,192.jpg,RBC,1,112,318,400
2728,192.jpg,RBC,265,344,377,476
2729,192.jpg,RBC,9,130,89,194
2730,192.jpg,RBC,84,205,166,271
2731,192.jpg,RBC,499,620,172,277
2732,192.jpg,RBC,431,552,159,264
2733,192.jpg,RBC,287,384,203,284
2734,192.jpg,RBC,32,154,1,94
2735,192.jpg,RBC,531,613,68,172
2736,192.jpg,RBC,536,639,332,455
2737,192.jpg,RBC,388,488,408,480
2738,192.jpg,Platelets,217,256,73,115
2739,192.jpg,Platelets,519,562,36,85
2740,192.jpg,WBC,251,458,1,173
2741,193.jpg,WBC,243,388,128,291
2742,193.jpg,Platelets,300,334,87,130
2743,194.jpg,RBC,41,137,272,371
2744,194.jpg,RBC,46,152,335,438
2745,194.jpg,RBC,193,299,330,433
2746,194.jpg,RBC,206,312,252,355
2747,194.jpg,RBC,156,241,251,340
2748,194.jpg,RBC,415,517,191,283
2749,194.jpg,RBC,505,633,172,264
2750,194.jpg,RBC,176,277,93,192
2751,194.jpg,RBC,1,98,112,227
2752,194.jpg,RBC,20,149,12,115
2753,194.jpg,RBC,536,640,67,183
2754,194.jpg,RBC,487,615,386,472
2755,194.jpg,RBC,349,453,306,422
2756,194.jpg,WBC,262,543,1,217
2757,195.jpg,RBC,51,138,159,267
2758,195.jpg,RBC,210,332,274,382
2759,195.jpg,RBC,515,605,186,288
2760,195.jpg,RBC,423,528,161,265
2761,195.jpg,RBC,359,480,377,480
2762,195.jpg,RBC,254,378,409,480
2763,195.jpg,RBC,146,237,409,480
2764,195.jpg,RBC,69,148,424,480
2765,195.jpg,RBC,115,210,89,172
2766,195.jpg,RBC,209,319,1,83
2767,195.jpg,RBC,101,204,1,70
2768,195.jpg,RBC,355,458,1,70
2769,195.jpg,RBC,498,580,357,455
2770,195.jpg,RBC,384,478,286,378
2771,195.jpg,RBC,476,579,84,181
2772,195.jpg,WBC,210,390,79,268
2773,195.jpg,Platelets,26,96,277,340
2774,196.jpg,RBC,311,429,95,210
2775,196.jpg,RBC,1,95,59,157
2776,196.jpg,RBC,72,192,33,133
2777,196.jpg,RBC,52,153,380,473
2778,196.jpg,RBC,424,546,403,479
2779,196.jpg,RBC,522,612,52,145
2780,196.jpg,RBC,411,501,172,265
2781,196.jpg,RBC,83,181,160,249
2782,196.jpg,RBC,8,113,309,403
2783,196.jpg,RBC,492,597,176,270
2784,196.jpg,RBC,425,522,1,87
2785,196.jpg,WBC,152,388,237,454
2786,197.jpg,RBC,209,313,347,436
2787,197.jpg,RBC,285,405,278,376
2788,197.jpg,RBC,106,215,269,389
2789,197.jpg,RBC,103,204,170,276
2790,197.jpg,RBC,52,150,78,181
2791,197.jpg,RBC,504,602,303,406
2792,197.jpg,RBC,403,507,155,262
2793,197.jpg,RBC,294,403,145,251
2794,197.jpg,RBC,361,470,360,466
2795,197.jpg,RBC,28,137,255,361
2796,197.jpg,RBC,34,143,1,62
2797,198.jpg,RBC,106,215,282,409
2798,198.jpg,RBC,402,518,152,259
2799,198.jpg,RBC,462,554,68,178
2800,198.jpg,RBC,323,438,87,201
2801,198.jpg,RBC,524,617,275,387
2802,198.jpg,RBC,24,110,306,410
2803,198.jpg,RBC,115,218,111,214
2804,198.jpg,RBC,33,165,201,293
2805,198.jpg,RBC,226,337,1,64
2806,198.jpg,RBC,362,496,344,463
2807,198.jpg,Platelets,225,268,194,233
2808,198.jpg,Platelets,510,549,430,465
2809,198.jpg,WBC,192,363,256,417
2810,199.jpg,RBC,154,270,246,356
2811,199.jpg,RBC,128,226,150,241
2812,199.jpg,RBC,11,135,1,91
2813,199.jpg,RBC,461,560,32,125
2814,199.jpg,RBC,462,563,311,407
2815,199.jpg,RBC,287,397,339,439
2816,199.jpg,RBC,8,145,201,308
2817,199.jpg,RBC,1,91,107,198
2818,199.jpg,RBC,436,537,216,312
2819,199.jpg,RBC,365,476,27,124
2820,199.jpg,WBC,196,413,57,272
2821,200.jpg,RBC,408,536,135,250
2822,200.jpg,RBC,239,361,38,125
2823,200.jpg,RBC,371,488,23,136
2824,200.jpg,RBC,484,601,21,134
2825,200.jpg,RBC,107,197,238,355
2826,200.jpg,RBC,1,92,137,235
2827,200.jpg,RBC,582,640,232,326
2828,200.jpg,RBC,72,177,1,86
2829,200.jpg,WBC,172,406,209,427
2830,201.jpg,RBC,509,614,177,291
2831,201.jpg,RBC,448,563,1,102
2832,201.jpg,RBC,340,453,261,371
2833,201.jpg,RBC,239,344,364,471
2834,201.jpg,RBC,123,228,362,469
2835,201.jpg,RBC,137,242,44,151
2836,201.jpg,RBC,212,326,149,259
2837,201.jpg,RBC,458,562,275,374
2838,201.jpg,RBC,415,519,332,431
2839,201.jpg,WBC,1,176,60,304
2840,202.jpg,RBC,1,89,164,257
2841,202.jpg,RBC,46,171,67,177
2842,202.jpg,RBC,289,396,88,196
2843,202.jpg,RBC,357,454,185,271
2844,202.jpg,RBC,97,230,320,441
2845,202.jpg,RBC,13,99,324,395
2846,202.jpg,WBC,218,332,181,320
2847,202.jpg,Platelets,106,181,236,309
2848,202.jpg,Platelets,51,89,34,79
2849,203.jpg,RBC,158,244,156,254
2850,203.jpg,RBC,98,184,156,254
2851,203.jpg,RBC,146,243,350,447
2852,203.jpg,RBC,324,421,383,480
2853,203.jpg,RBC,257,340,224,338
2854,203.jpg,RBC,513,612,266,378
2855,203.jpg,RBC,578,640,86,196
2856,203.jpg,WBC,318,540,187,379
2857,203.jpg,RBC,137,242,69,164
2858,203.jpg,RBC,238,343,54,149
2859,203.jpg,RBC,299,413,22,118
2860,204.jpg,RBC,1,89,166,283
2861,204.jpg,RBC,147,251,207,326
2862,204.jpg,RBC,480,604,343,468
2863,204.jpg,WBC,232,469,102,336
2864,205.jpg,RBC,514,633,187,293
2865,205.jpg,RBC,381,486,53,191
2866,205.jpg,RBC,222,354,16,137
2867,205.jpg,RBC,51,126,140,221
2868,205.jpg,RBC,1,63,100,208
2869,205.jpg,RBC,406,518,208,313
2870,205.jpg,Platelets,100,131,415,445
2871,205.jpg,WBC,190,434,211,434
2872,205.jpg,Platelets,577,618,417,455
2873,206.jpg,RBC,1,70,276,379
2874,206.jpg,RBC,182,310,355,458
2875,206.jpg,RBC,101,199,222,327
2876,206.jpg,RBC,515,620,177,293
2877,206.jpg,RBC,358,453,402,480
2878,206.jpg,RBC,71,179,399,480
2879,206.jpg,RBC,1,92,1,103
2880,206.jpg,RBC,405,509,191,294
2881,206.jpg,RBC,189,317,242,350
2882,206.jpg,RBC,301,418,314,417
2883,206.jpg,RBC,98,177,163,236
2884,206.jpg,WBC,206,437,51,272
2885,207.jpg,RBC,360,469,170,286
2886,207.jpg,RBC,375,479,1,110
2887,207.jpg,RBC,239,362,156,294
2888,207.jpg,RBC,478,581,188,284
2889,207.jpg,RBC,449,541,86,183
2890,207.jpg,RBC,146,246,24,117
2891,207.jpg,RBC,51,167,267,354
2892,207.jpg,RBC,169,258,234,312
2893,207.jpg,RBC,174,264,283,396
2894,207.jpg,RBC,573,640,198,336
2895,207.jpg,RBC,93,208,113,238
2896,207.jpg,WBC,242,457,266,471
2897,208.jpg,RBC,373,477,277,385
2898,208.jpg,RBC,188,313,267,390
2899,208.jpg,RBC,279,404,149,272
2900,208.jpg,RBC,141,270,1,71
2901,208.jpg,RBC,74,170,236,326
2902,208.jpg,RBC,39,135,111,201
2903,208.jpg,RBC,144,240,311,401
2904,208.jpg,RBC,443,539,364,454
2905,208.jpg,Platelets,343,380,270,302
2906,208.jpg,WBC,371,613,1,192
2907,209.jpg,RBC,396,492,113,207
2908,209.jpg,RBC,183,277,119,285
2909,209.jpg,RBC,377,482,204,315
2910,209.jpg,RBC,490,624,91,235
2911,209.jpg,RBC,527,640,1,97
2912,209.jpg,RBC,92,202,264,370
2913,209.jpg,WBC,249,446,25,205
2914,210.jpg,RBC,331,425,110,199
2915,210.jpg,RBC,212,325,318,433
2916,210.jpg,RBC,138,262,54,177
2917,210.jpg,RBC,101,180,16,87
2918,210.jpg,RBC,276,380,14,122
2919,210.jpg,RBC,444,534,96,189
2920,210.jpg,RBC,531,640,309,415
2921,210.jpg,RBC,559,640,212,311
2922,210.jpg,RBC,463,556,228,323
2923,210.jpg,RBC,539,639,107,202
2924,210.jpg,RBC,465,565,422,480
2925,210.jpg,RBC,445,547,317,415
2926,210.jpg,RBC,1,99,158,273
2927,210.jpg,RBC,290,392,154,258
2928,210.jpg,WBC,17,242,184,398
2929,210.jpg,Platelets,245,286,121,158
2930,211.jpg,RBC,118,229,24,151
2931,211.jpg,RBC,418,511,150,250
2932,211.jpg,RBC,303,409,1,79
2933,211.jpg,RBC,284,392,134,240
2934,211.jpg,RBC,37,145,187,279
2935,211.jpg,RBC,145,256,243,320
2936,211.jpg,RBC,156,256,138,229
2937,211.jpg,RBC,500,598,229,342
2938,211.jpg,RBC,1,98,70,183
2939,211.jpg,RBC,332,457,29,143
2940,211.jpg,RBC,307,438,407,479
2941,211.jpg,WBC,285,487,217,419
2942,212.jpg,RBC,329,413,386,480
2943,212.jpg,RBC,125,223,355,451
2944,212.jpg,RBC,1,98,331,427
2945,212.jpg,RBC,78,176,266,362
2946,212.jpg,RBC,24,124,1,82
2947,212.jpg,RBC,157,272,1,104
2948,212.jpg,RBC,283,379,1,109
2949,212.jpg,RBC,523,625,1,62
2950,212.jpg,RBC,524,629,100,204
2951,212.jpg,RBC,535,640,364,468
2952,212.jpg,RBC,349,472,273,384
2953,212.jpg,RBC,295,418,185,296
2954,212.jpg,RBC,32,140,157,248
2955,212.jpg,RBC,192,313,239,349
2956,212.jpg,WBC,326,538,36,230
2957,213.jpg,RBC,332,436,365,459
2958,213.jpg,RBC,229,327,398,480
2959,213.jpg,RBC,509,612,118,225
2960,213.jpg,RBC,408,511,9,116
2961,213.jpg,RBC,292,407,87,194
2962,213.jpg,RBC,328,419,174,282
2963,213.jpg,RBC,270,361,255,363
2964,213.jpg,RBC,321,390,291,368
2965,213.jpg,RBC,1,62,29,133
2966,213.jpg,RBC,30,145,104,211
2967,213.jpg,RBC,213,311,55,160
2968,213.jpg,RBC,274,374,1,77
2969,213.jpg,RBC,108,226,51,148
2970,213.jpg,RBC,484,587,365,472
2971,213.jpg,RBC,1,74,382,474
2972,213.jpg,WBC,77,281,154,357
2973,213.jpg,Platelets,9,43,323,352
2974,214.jpg,RBC,316,426,202,276
2975,214.jpg,RBC,370,460,17,123
2976,214.jpg,RBC,176,291,2,113
2977,214.jpg,RBC,1,97,232,364
2978,214.jpg,RBC,88,192,217,324
2979,214.jpg,RBC,202,304,194,283
2980,214.jpg,RBC,380,476,273,389
2981,214.jpg,RBC,470,560,214,363
2982,214.jpg,RBC,559,640,212,358
2983,214.jpg,RBC,513,625,75,177
2984,214.jpg,RBC,354,467,116,204
2985,214.jpg,RBC,396,509,392,480
2986,214.jpg,Platelets,127,167,156,201
2987,214.jpg,WBC,132,355,274,480
2988,215.jpg,RBC,374,479,16,112
2989,215.jpg,RBC,479,584,22,118
2990,215.jpg,RBC,381,486,144,240
2991,215.jpg,RBC,214,327,333,438
2992,215.jpg,RBC,139,258,227,349
2993,215.jpg,RBC,137,232,58,158
2994,215.jpg,RBC,439,558,341,463
2995,215.jpg,RBC,387,489,413,479
2996,215.jpg,RBC,510,629,220,300
2997,215.jpg,RBC,13,130,27,154
2998,215.jpg,RBC,228,318,1,82
2999,215.jpg,RBC,148,266,322,413
3000,215.jpg,RBC,336,444,321,434
3001,215.jpg,WBC,184,388,85,295
3002,216.jpg,RBC,381,488,1,87
3003,216.jpg,RBC,481,592,24,123
3004,216.jpg,RBC,259,383,79,198
3005,216.jpg,RBC,154,256,1,68
3006,216.jpg,RBC,2,129,220,331
3007,216.jpg,RBC,308,402,373,480
3008,216.jpg,RBC,102,218,47,151
3009,216.jpg,RBC,348,464,187,291
3010,216.jpg,RBC,462,578,222,326
3011,216.jpg,RBC,159,291,414,478
3012,216.jpg,RBC,1,84,357,454
3013,216.jpg,WBC,149,354,233,423
3014,217.jpg,WBC,70,277,329,480
3015,217.jpg,WBC,164,362,20,205
3016,217.jpg,Platelets,278,311,268,298
3017,218.jpg,WBC,125,324,143,344
3018,219.jpg,RBC,475,583,145,235
3019,219.jpg,RBC,207,315,149,239
3020,219.jpg,RBC,12,120,232,322
3021,219.jpg,RBC,492,600,365,455
3022,219.jpg,RBC,515,623,318,408
3023,219.jpg,RBC,109,225,171,273
3024,219.jpg,RBC,3,119,329,442
3025,219.jpg,RBC,1,117,327,440
3026,219.jpg,WBC,309,551,199,417
3027,220.jpg,RBC,177,278,48,147
3028,220.jpg,RBC,65,166,355,454
3029,220.jpg,RBC,564,640,395,480
3030,220.jpg,RBC,472,582,315,423
3031,220.jpg,RBC,156,279,380,480
3032,220.jpg,RBC,296,394,50,148
3033,220.jpg,RBC,456,569,21,116
3034,220.jpg,RBC,55,174,1,99
3035,220.jpg,RBC,61,138,295,363
3036,220.jpg,WBC,161,399,181,404
3037,221.jpg,RBC,47,134,222,312
3038,221.jpg,RBC,51,138,46,136
3039,221.jpg,RBC,138,259,36,122
3040,221.jpg,RBC,277,383,36,126
3041,221.jpg,RBC,510,632,267,381
3042,221.jpg,RBC,469,556,62,165
3043,221.jpg,RBC,97,184,377,480
3044,221.jpg,RBC,500,640,377,477
3045,221.jpg,RBC,422,518,296,395
3046,221.jpg,WBC,195,434,287,480
3047,222.jpg,RBC,393,502,54,162
3048,222.jpg,RBC,400,494,350,438
3049,222.jpg,RBC,81,209,239,335
3050,222.jpg,RBC,330,434,258,368
3051,222.jpg,RBC,1,104,325,425
3052,222.jpg,RBC,223,323,244,332
3053,222.jpg,RBC,179,299,184,270
3054,222.jpg,RBC,110,220,32,151
3055,222.jpg,RBC,525,614,374,480
3056,222.jpg,Platelets,161,216,400,469
3057,222.jpg,Platelets,82,122,202,243
3058,222.jpg,WBC,241,379,349,477
3059,223.jpg,RBC,1,75,317,426
3060,223.jpg,RBC,183,312,413,480
3061,223.jpg,RBC,130,234,420,480
3062,223.jpg,RBC,503,592,360,449
3063,223.jpg,RBC,299,411,297,387
3064,223.jpg,RBC,517,628,37,143
3065,223.jpg,RBC,68,153,140,230
3066,223.jpg,RBC,129,214,254,344
3067,223.jpg,RBC,35,150,209,321
3068,223.jpg,RBC,441,547,293,362
3069,223.jpg,RBC,542,631,260,349
3070,223.jpg,WBC,283,551,42,294
3071,224.jpg,RBC,455,596,132,259
3072,224.jpg,RBC,1,110,85,175
3073,224.jpg,RBC,296,423,40,131
3074,224.jpg,RBC,115,211,205,305
3075,224.jpg,RBC,58,154,136,236
3076,224.jpg,WBC,217,470,214,443
3077,225.jpg,RBC,426,542,353,456
3078,225.jpg,RBC,254,370,377,480
3079,225.jpg,RBC,118,253,290,395
3080,225.jpg,RBC,106,193,198,287
3081,225.jpg,RBC,174,281,1,77
3082,225.jpg,RBC,429,530,78,179
3083,225.jpg,RBC,539,640,295,396
3084,225.jpg,WBC,174,385,99,306
3085,226.jpg,Platelets,257,300,162,202
3086,226.jpg,WBC,221,386,223,387
3087,226.jpg,Platelets,541,582,394,435
3088,227.jpg,RBC,156,256,112,206
3089,227.jpg,RBC,168,270,374,477
3090,227.jpg,RBC,238,320,228,284
3091,227.jpg,RBC,456,564,161,251
3092,227.jpg,RBC,537,640,299,414
3093,227.jpg,RBC,61,185,63,145
3094,227.jpg,RBC,7,107,420,480
3095,227.jpg,Platelets,38,87,129,179
3096,227.jpg,Platelets,281,326,182,225
3097,227.jpg,Platelets,585,624,419,456
3098,227.jpg,Platelets,507,547,340,377
3099,227.jpg,WBC,15,209,181,362
3100,228.jpg,RBC,45,146,88,180
3101,228.jpg,RBC,361,484,124,234
3102,228.jpg,RBC,95,199,414,479
3103,228.jpg,RBC,118,247,68,150
3104,228.jpg,RBC,1,101,3,100
3105,228.jpg,WBC,205,434,267,480
3106,229.jpg,RBC,107,200,250,358
3107,229.jpg,RBC,278,408,358,467
3108,229.jpg,RBC,426,529,62,163
3109,229.jpg,RBC,266,388,69,171
3110,229.jpg,RBC,162,274,65,175
3111,229.jpg,RBC,492,596,250,355
3112,229.jpg,RBC,544,640,176,287
3113,229.jpg,RBC,5,135,179,288
3114,229.jpg,Platelets,91,164,368,428
3115,229.jpg,WBC,274,460,163,350
3116,230.jpg,RBC,524,640,279,385
3117,230.jpg,RBC,419,530,252,354
3118,230.jpg,RBC,542,640,134,242
3119,230.jpg,RBC,1,56,202,305
3120,230.jpg,RBC,214,325,148,262
3121,230.jpg,RBC,293,426,62,180
3122,230.jpg,RBC,448,553,394,480
3123,230.jpg,RBC,429,531,75,183
3124,230.jpg,RBC,104,218,221,331
3125,230.jpg,WBC,170,454,268,480
3126,231.jpg,RBC,115,206,358,446
3127,231.jpg,RBC,1,79,315,401
3128,231.jpg,RBC,402,486,305,414
3129,231.jpg,RBC,388,467,43,143
3130,231.jpg,RBC,564,640,1,77
3131,231.jpg,RBC,248,346,382,480
3132,231.jpg,RBC,337,402,411,480
3133,231.jpg,RBC,140,242,171,255
3134,231.jpg,RBC,50,152,192,276
3135,231.jpg,RBC,356,462,148,249
3136,231.jpg,RBC,298,406,128,236
3137,231.jpg,RBC,534,640,243,344
3138,231.jpg,Platelets,70,112,38,94
3139,231.jpg,Platelets,361,419,12,56
3140,231.jpg,WBC,100,307,1,144
3141,232.jpg,RBC,153,243,309,394
3142,232.jpg,RBC,131,224,401,480
3143,232.jpg,RBC,377,484,176,285
3144,232.jpg,RBC,486,575,274,362
3145,232.jpg,RBC,434,516,1,74
3146,232.jpg,RBC,481,592,55,154
3147,232.jpg,RBC,90,184,118,206
3148,232.jpg,RBC,274,374,137,230
3149,232.jpg,RBC,515,615,1,50
3150,232.jpg,RBC,561,640,132,231
3151,232.jpg,RBC,589,640,304,388
3152,232.jpg,RBC,527,638,392,480
3153,232.jpg,RBC,271,398,18,114
3154,232.jpg,WBC,234,369,332,480
3155,232.jpg,Platelets,282,324,296,339
3156,233.jpg,RBC,144,242,346,436
3157,233.jpg,RBC,1,82,72,160
3158,233.jpg,RBC,107,203,1,65
3159,233.jpg,RBC,200,311,1,86
3160,233.jpg,RBC,71,182,77,163
3161,233.jpg,RBC,35,127,252,356
3162,233.jpg,RBC,75,146,295,386
3163,233.jpg,RBC,29,129,350,457
3164,233.jpg,RBC,209,309,108,215
3165,233.jpg,RBC,477,561,134,218
3166,233.jpg,WBC,240,438,219,393
3167,234.jpg,RBC,509,621,147,254
3168,234.jpg,RBC,444,514,146,258
3169,234.jpg,RBC,345,457,219,328
3170,234.jpg,RBC,287,407,340,445
3171,234.jpg,RBC,1,86,154,245
3172,234.jpg,RBC,303,389,87,178
3173,234.jpg,RBC,380,466,12,103
3174,234.jpg,RBC,563,639,251,350
3175,234.jpg,RBC,83,182,1,99
3176,234.jpg,RBC,52,163,88,181
3177,234.jpg,WBC,2,187,247,440
3178,234.jpg,Platelets,579,623,423,456
3179,234.jpg,RBC,311,409,323,394
3180,234.jpg,RBC,174,288,211,283
3181,235.jpg,WBC,87,298,112,298
3182,235.jpg,Platelets,62,101,26,73
3183,235.jpg,Platelets,15,53,309,350
3184,235.jpg,Platelets,1,38,349,381
3185,236.jpg,WBC,124,328,1,172
3186,237.jpg,RBC,499,603,79,185
3187,237.jpg,RBC,340,436,100,194
3188,237.jpg,RBC,258,366,255,356
3189,237.jpg,RBC,356,465,166,289
3190,237.jpg,RBC,78,177,265,354
3191,237.jpg,RBC,260,356,178,268
3192,237.jpg,RBC,544,640,324,443
3193,237.jpg,RBC,500,589,195,274
3194,237.jpg,Platelets,192,238,220,259
3195,237.jpg,WBC,75,340,11,226
3196,238.jpg,Platelets,83,140,298,340
3197,238.jpg,Platelets,349,391,327,365
3198,238.jpg,WBC,245,383,352,480
3199,238.jpg,RBC,270,372,118,210
3200,238.jpg,RBC,314,416,87,179
3201,238.jpg,RBC,161,287,283,383
3202,239.jpg,RBC,507,613,337,455
3203,239.jpg,RBC,562,640,278,373
3204,239.jpg,RBC,503,618,181,295
3205,239.jpg,RBC,129,229,204,308
3206,239.jpg,RBC,321,405,353,459
3207,239.jpg,RBC,355,455,355,459
3208,239.jpg,RBC,74,190,24,145
3209,239.jpg,RBC,463,577,1,77
3210,239.jpg,RBC,75,175,366,470
3211,239.jpg,RBC,141,233,344,425
3212,239.jpg,RBC,348,446,250,350
3213,239.jpg,WBC,183,380,60,264
3214,239.jpg,Platelets,526,558,123,164
3215,240.jpg,RBC,37,137,402,480
3216,240.jpg,RBC,35,141,46,147
3217,240.jpg,RBC,98,194,125,248
3218,240.jpg,RBC,184,259,184,308
3219,240.jpg,RBC,191,297,66,167
3220,240.jpg,RBC,284,408,83,182
3221,240.jpg,RBC,265,390,1,93
3222,240.jpg,RBC,261,398,191,315
3223,240.jpg,RBC,449,546,67,161
3224,240.jpg,RBC,515,612,259,353
3225,240.jpg,RBC,251,356,379,477
3226,240.jpg,RBC,388,494,347,454
3227,240.jpg,RBC,543,634,92,180
3228,240.jpg,WBC,1,122,217,408
3229,241.jpg,RBC,227,329,265,359
3230,241.jpg,RBC,48,159,211,306
3231,241.jpg,RBC,136,271,167,282
3232,241.jpg,RBC,388,500,275,386
3233,241.jpg,RBC,491,606,286,387
3234,241.jpg,RBC,342,448,92,188
3235,241.jpg,RBC,427,533,78,174
3236,241.jpg,RBC,425,531,170,266
3237,241.jpg,RBC,123,229,78,174
3238,241.jpg,RBC,30,138,61,166
3239,241.jpg,RBC,555,640,31,129
3240,241.jpg,RBC,247,346,386,475
3241,241.jpg,WBC,193,408,1,123
3242,241.jpg,Platelets,15,49,53,92
3243,241.jpg,Platelets,487,526,406,439
3244,242.jpg,RBC,18,124,350,456
3245,242.jpg,RBC,511,617,209,315
3246,242.jpg,RBC,518,624,317,423
3247,242.jpg,RBC,385,491,43,149
3248,242.jpg,RBC,303,409,64,170
3249,242.jpg,RBC,90,196,147,253
3250,242.jpg,WBC,188,387,165,366
3251,242.jpg,Platelets,513,549,298,330
3252,243.jpg,RBC,97,219,59,157
3253,243.jpg,RBC,213,319,38,140
3254,243.jpg,RBC,114,225,254,358
3255,243.jpg,RBC,528,635,209,301
3256,243.jpg,RBC,309,416,95,187
3257,243.jpg,RBC,343,443,93,173
3258,243.jpg,RBC,444,544,55,135
3259,243.jpg,RBC,2,131,187,312
3260,243.jpg,RBC,96,201,362,467
3261,243.jpg,RBC,423,520,309,398
3262,243.jpg,RBC,491,613,368,480
3263,243.jpg,RBC,181,299,134,231
3264,243.jpg,RBC,289,401,353,452
3265,243.jpg,RBC,1,83,24,135
3266,243.jpg,WBC,270,416,192,326
3267,243.jpg,Platelets,81,126,168,204
3268,244.jpg,RBC,143,243,95,213
3269,244.jpg,RBC,173,265,194,304
3270,244.jpg,RBC,71,166,11,113
3271,244.jpg,RBC,431,526,32,134
3272,244.jpg,RBC,490,585,32,134
3273,244.jpg,RBC,440,535,144,246
3274,244.jpg,RBC,527,622,161,263
3275,244.jpg,RBC,417,524,246,354
3276,244.jpg,RBC,378,485,302,410
3277,244.jpg,RBC,46,137,207,309
3278,244.jpg,RBC,54,165,360,466
3279,244.jpg,RBC,512,614,327,419
3280,244.jpg,WBC,221,415,36,225
3281,244.jpg,Platelets,351,382,317,349
3282,244.jpg,Platelets,37,72,166,203
3283,245.jpg,RBC,74,179,301,404
3284,245.jpg,RBC,204,283,332,402
3285,245.jpg,RBC,1,69,259,369
3286,245.jpg,RBC,215,308,134,215
3287,245.jpg,RBC,364,472,1,83
3288,245.jpg,RBC,108,210,77,184
3289,245.jpg,RBC,472,610,1,95
3290,245.jpg,RBC,506,606,359,462
3291,245.jpg,RBC,558,640,216,340
3292,245.jpg,RBC,225,313,404,480
3293,245.jpg,RBC,532,640,108,213
3294,245.jpg,RBC,137,262,1,98
3295,245.jpg,RBC,361,486,348,446
3296,245.jpg,Platelets,66,110,424,468
3297,245.jpg,WBC,337,492,185,372
3298,245.jpg,Platelets,51,100,176,211
3299,246.jpg,RBC,3,123,346,464
3300,246.jpg,RBC,165,285,153,271
3301,246.jpg,RBC,359,476,1,104
3302,246.jpg,RBC,270,387,93,197
3303,246.jpg,RBC,389,500,175,313
3304,246.jpg,RBC,559,640,51,168
3305,246.jpg,RBC,492,610,423,479
3306,246.jpg,RBC,31,151,177,295
3307,246.jpg,RBC,149,256,43,132
3308,246.jpg,RBC,246,353,433,480
3309,246.jpg,RBC,394,525,114,217
3310,246.jpg,RBC,469,577,211,329
3311,246.jpg,Platelets,295,325,338,369
3312,246.jpg,Platelets,79,115,48,90
3313,246.jpg,WBC,318,487,318,480
3314,247.jpg,RBC,287,394,293,395
3315,247.jpg,RBC,214,302,281,365
3316,247.jpg,RBC,44,131,49,173
3317,247.jpg,RBC,522,629,122,224
3318,247.jpg,RBC,161,270,163,267
3319,247.jpg,RBC,246,343,171,268
3320,247.jpg,RBC,305,404,178,270
3321,247.jpg,RBC,158,257,370,462
3322,247.jpg,RBC,1,70,195,296
3323,247.jpg,RBC,134,233,279,371
3324,247.jpg,RBC,437,531,119,223
3325,247.jpg,RBC,458,576,237,346
3326,247.jpg,RBC,419,537,331,440
3327,247.jpg,WBC,244,483,1,178
3328,248.jpg,RBC,112,221,140,242
3329,248.jpg,RBC,79,176,45,148
3330,248.jpg,RBC,1,112,254,366
3331,248.jpg,RBC,111,222,345,454
3332,248.jpg,RBC,120,238,258,363
3333,248.jpg,RBC,232,349,52,186
3334,248.jpg,RBC,413,531,121,226
3335,248.jpg,RBC,529,640,265,373
3336,248.jpg,RBC,1,126,1,100
3337,248.jpg,RBC,522,617,73,197
3338,248.jpg,WBC,216,471,152,387
3339,249.jpg,RBC,322,460,250,357
3340,249.jpg,RBC,1,119,234,342
3341,249.jpg,RBC,26,142,106,220
3342,249.jpg,RBC,4,114,1,93
3343,249.jpg,RBC,154,264,104,197
3344,249.jpg,RBC,132,237,204,297
3345,249.jpg,RBC,268,356,137,266
3346,249.jpg,RBC,277,381,377,477
3347,249.jpg,RBC,78,203,341,450
3348,249.jpg,RBC,537,640,202,315
3349,249.jpg,RBC,537,640,96,208
3350,249.jpg,RBC,423,526,311,423
3351,249.jpg,RBC,218,321,265,377
3352,249.jpg,RBC,500,624,1,60
3353,249.jpg,WBC,142,369,1,126
3354,250.jpg,RBC,381,494,274,367
3355,250.jpg,RBC,435,554,156,274
3356,250.jpg,RBC,347,455,96,204
3357,250.jpg,RBC,282,386,150,243
3358,250.jpg,RBC,343,447,1,93
